title,text,tags
" 🎄🎄🎄\n20 и 21 ДЕКАБРЯ в фитнес-клубе 🌟""Старт+""🌟 будет проходить Новогодний фитнес-корпоратив. 💃🎋🌟\nМы устроим Вам настоящий...","🎄🎄🎄\n20 и 21 ДЕКАБРЯ в фитнес-клубе 🌟""Старт+""🌟 будет проходить Новогодний фитнес-корпоратив. 💃🎋🌟\nМы устроим Вам настоящий фитнес праздник!!!\n______\n💪Спортивный Новый год - это всегда весело, а когда ещё можно получить 🎁призы🎁 - это вдвойне радует!🖑🖐💣\n______\nПраздник будет наполнен:\n○ популярными тренировками с лучшими тренерами.💪\n● абонемент на 8 занятий всего 40 рублей!🎁\n○ безлимитный абонемент на 3 месяца всего 150 рублей ( ограничено ).😲\n● конкурсы.💃\n○ призы. 🤗\n● розыгрыш. 💣\n__________\n🚌 АДРЕСА:\nул. Воронянского, 17а (2 этаж).\nул. Лобанка, 79 (2 этаж).\n________________\nЗАПИШИСЬ➡➡➡📱 ТЕЛ:\n+375 44 51 0000 3.\n+375 33 344 5003\n\nВход : 1 рубль!\n________________\nStartplus.by .\n#старт #спорт #пилатес #степ #аэробика #бесплатныйминск #тренировки #бесплатно #фитнесминск #минск #фитнес #сухарево #лобанка #лобанка79 #попакакорех #фитнесдевушки #фитнесклуб #стартплюс #Расписание  #скидки #бесплатно #бесплатныйминск #воронянского #воронянского17а  #trx #super8 #фитнесвцентреминска #pilates #tabata #деньоткрытыхдверей #новыйгод","[ ""фитнес"", ""праздник"" ]"
" 20.12.2017(среда), в 19.00, приглашаем Вас на открытую, бесплатную тренировку,на петлях TRX. Предварительная запись, ОБЯЗАТЕЛЬНА! тел.+375296044003...","20.12.2017(среда), в 19.00, приглашаем Вас на открытую, бесплатную тренировку,на петлях TRX. Предварительная запись, ОБЯЗАТЕЛЬНА! тел.+375296044003","[ ""фитнес"", ""тренировка"", ""trx"" ]"
" Демонстрационное занятие по английскому! \n \nЕсли Вы считаете, что вам нужен английский, вы хотите путешествовать,...","Демонстрационное занятие по английскому! \n \nЕсли Вы считаете, что вам нужен английский, вы хотите путешествовать, заводить новые знакомства, хорошо зарабатывать, то это занятие для Вас! Занятие будет полезно тем, кто уже учит английский, а так же тем, кто только начинает и ищет курсы\\школу для изучения. Это занятие необходимо для того, чтобы не слепо идти на курсы, а иметь представление кто и как там преподает. \n \n20 декабря, 19:00 \nул. Толбухина 2, ARTOX (5 этаж) \n \nДля регистрации ставь ""лайк"", и мы сами с тобой свяжемся!","[ ""english"", ""лекция"", ""обучение"" ]"
" РОЖДЕСТВЕНСКИЙ ДЖАЗ \nВ ЭТУ СРЕДУ, 20 ДЕКАБРЯ \n \nВиртуозная вокалистка Валерия Арно исполнит мировые рождественские...","РОЖДЕСТВЕНСКИЙ ДЖАЗ \nВ ЭТУ СРЕДУ, 20 ДЕКАБРЯ \n \nВиртуозная вокалистка Валерия Арно исполнит мировые рождественские и новогодние джазовые хиты для всех гостей нашего уютного заведения. \n \nНАЧАЛО В 19.00 \n \nВход свободный. Обязательных депозитов на столы нет. \n \nПросто приглашаем! Заказ столиков: +375 29 380 00 10 (мест мало, бронируйте уже сейчас) \nLoft Cafe г. Минск, ул. П. Бровки, 22","[ ""музыка"", ""джаз"" ]"
" 21 декабря @ БЦ ""Парус"" г. Минск, ул. Мележа 1, офис 226, 19.00\nВ Человеке, в...","21 декабря @ БЦ ""Парус"" г. Минск, ул. Мележа 1, офис 226, 19.00\nВ Человеке, в его жизни всё должно развиваться гармонично.\nКак СОЗДАТЬ гармонию в своей жизни?\n• Вход Свободный!","[ ""лекция"", ""обучение"" ]"
" Фитнес-проект ""Второе дыхание"" приглашает парней и девушек на ОТКРЫТУЮ ТРЕНИРОВКУ!\n\n23.12.2017 (суббота) Круговая тренировка.\n⚡Начало в 14:00⚡\n\nАдрес:...","Фитнес-проект ""Второе дыхание"" приглашает парней и девушек на ОТКРЫТУЮ ТРЕНИРОВКУ!\n\n23.12.2017 (суббота) Круговая тренировка.\n⚡Начало в 14:00⚡\n\nАдрес: ул. Толбухина 4, ст.м. Парк Челюскинцев, спортивный клуб WeHouse.\n\nПользу от таких физических нагрузок не сравнить ни с чем:\n1. Стройная и привлекательная фигура\n2. Здоровье сердечно-сосудистой системы\n3. Профилактика респираторных заболеваний\n4. Укрепление опорно-двигательного аппарата\n5. Мобилизация и стабилизация суставов\n6. Улучшение обмена веществ\n7. Повышение мышечного тонуса\n8. Позитивный заряд энергии\n\n⚡При себе иметь кроссовки, спортивную одежду и воду.⚡\n\nПредпочтение отдаётся тем, кто будет посещать тренировку впервые.\n\nВход СВОБОДНЫЙ!\nОбязательная запись по телефону:\n+37529 611 31 56 Александр","[ ""тренировка"", ""фитнес"" ]"
" Приглашаем на БЕСПЛАТНОЕ пробное занятие по танцу ФОРРО! \n⏰ 23 декабря , начало в 16.00...","Приглашаем на БЕСПЛАТНОЕ пробное занятие по танцу ФОРРО! \n⏰ 23 декабря , начало в 16.00 \n⛪ ул. П.Бровки 8а (""Студия солнечных танцев"") \n• Вход Свободный! (от 18 лет)\n \nФорро – парный чувственный танец родом из солнечной Бразилии ☀🇧🇷. Этот танец одновременно может сочетать в себе мягкость и романтику с весельем и задором, несложные движения с эффектной акробатикой. \n \nРазвить чувство ритма, удивить парня/девушку умением красиво танцевать, избавиться от стеснения; раскрыть женственность и улучшить пластику (для девушек); избавиться от стереотипа, что танцы для девочек и научиться эффектно двигаться в паре (для юношей); познакомиться с идейными и веселыми людьми - каждый найдет что-нибудь в ФОРРО! 👣 \n \nАдрес: ул. П.Бровки, 8а \nДополнительная информация по телефону: +375 29 7688902 (Дима), +375 44 7277905 (Маргарита) \nС собой: сменная обувь (для девушек - мягкая и без каблука, танцуем на носочках) и позитивный настрой! \n \nПредварительная запись: по контактам выше или личным сообщением мне. До скорых встреч!","[ ""танцы"", ""форро"" ]"
" MeetUp с профессиональным UX/UI-дизайнером из EPAM \n\n📅 Дата: 24 декабря \n🕜 Время: 13:30 \n🏢 Адрес:...","MeetUp с профессиональным UX/UI-дизайнером из EPAM \n\n📅 Дата: 24 декабря \n🕜 Время: 13:30 \n🏢 Адрес: Октябрьская 19Б (3 этаж) \n\nЧто будет на мероприятии: \n• Разговор о дизайне, процессе и исследованиях на примере кейса «DesignSpot» \n• UX методы и сложности, которые могут возникнуть в ходе проектирования интерфейсов\n• Интересные наблюдения при составления анализа и ответы на интересующие вопросы\n\nСпикер: Рудаковский Максим (UX/UI Designer - EPAM Systems)\nВ дизайне более 6 лет. Работал с такими компаниями как: Vertical Screen, Mercedes-Benz, Onliner. Участник EPAM UX Camp 2.0 - 2017г. 4 раза был отмечен в избранной коллекции работ Behance. Спикер Design Spot Talks.\n\nМероприятие бесплатное, необходима только регистрация:\nhttps://goo.gl/ZH6T5r\n+375291639683 \n+375292764448\nЖдем начинающих дизайнеров и продвинутых специалистов, для кого дизайн является огромной частью жизни. Увидимся в воскресенье ;)","[ ""митап"", ""дизайн"", ""it"" ]"
" 23-24 декабря @ БЦ ""Парус"" г. Минск, ул. Мележа 1, офис 226\nПриглашаем на семинар Философских...","23-24 декабря @ БЦ ""Парус"" г. Минск, ул. Мележа 1, офис 226\nПриглашаем на семинар Философских Чтений Синтеза\n• Первые три часа вход свободный!\n\nЧеловек приходит, чтобы творить.\nТворение – естественная потребность и священная обязанность человека.\nПроцесс творения начинается с рождения и продолжается всё время, пока человек мыслит.\nМышление – это не только сбор и обработка информации и синтез знаний на её основе, но и постоянный процесс сложения персональной картины мира как базы для формирования собственной философии жизни.\nТаким образом, ментальные способности человека напрямую влияют на его мировоззрение, масштабность замыслов и возможность их реализации.\nТворящая мысль преодолевает время и пространство. Однажды родившись, она обязательно воплотится или взлетающей ракетой, или победным кубком, или рождённым ребёнком.\nРЕШЕНИЕ является первой творящей мыслью человека и реализуется в масштабах творения каждого.\n\nНекоторые темы 4 ФЧС: мысль, ментал, Чаша человека, Ум, характер, сферы мысли, экосферное мышление, синтез знаний, память, практика Совершенства Мысли и другие.","[ ""семинар"", ""обучение"" ]"
" 23 декабря @ ул. П.Бровки 8а, начало в 16.00. \nПриглашаем на БЕСПЛАТНОЕ ПРОБНОЕ занятие по...","23 декабря @ ул. П.Бровки 8а, начало в 16.00. \nПриглашаем на БЕСПЛАТНОЕ ПРОБНОЕ занятие по ФОРРО (18+) \n• Вход Свободный! \n \nФорро – парный чувственный танец родом из солнечной Бразилии ☀🇧🇷. В первую очередь он предназначен для получения удовольствия и радости, душевного отдыха и расслабления! Этот танец одновременно может сочетать в себе мягкость и романтику с весельем и задором, несложные движения с эффектной акробатикой. \n \nРазвить чувство ритма, улучшить пластику и координацию движений, удивить парня/девушку умением красиво танцевать, избавиться от стеснения и стереотипов, обрести новых друзей - каждый найдет что-нибудь в ФОРРО! 👣 \n \nАдрес: ул. П.Бровки, 8а \nРасписание занятий: вторник, четверг - 19.00-20.00 \nДополнительная информация по телефону: +375 29 7688902 (Дима), \n+375 44 7277905 (Маргарита) \nС собой: сменная обувь (для девушек - мягкая и без каблука, танцуем на носочках) и позитивный настрой! \nПредварительная запись: по контактам выше или личным сообщением мне ;)😉","[ ""танцы"", ""форро"" ]"
" 24 декабря @ ТЦ Столица (нижний уровень), с 14.00\nБлаготворительный рождественский концерт в помощь бездомным животным...","24 декабря @ ТЦ Столица (нижний уровень), с 14.00\nБлаготворительный рождественский концерт в помощь бездомным животным WROOM WROOM X-MAS 2\n• Вход Свободный! Поддержим концерт вместе! \n\nСовсем скоро Рождество 🎄 А Рождество – это время дарить любовь и поддержку тем, кто в этом нуждается. И вот второй год подряд ЗвярыныExtreme в коллаборации с ООЗЖ Эгида организовывает Благотворительный концерт «WROOM WROOM X-MAS» в поддержку бездомных животных. \n\n🔹На концерте вас ждет восхитительная музыкальная программа! \n🔹Конкурсы и розыгрыши памятных призов. \n🔹Крутые фотозоны, чтобы сделать запоминающиеся снимки со своими близкими. \n🔹В рамках сбора пожертвований вы сможете приобрести памятные сувениры ручной работы и веганские вкусности. \n🔹Среди призовых партнеров Детский центр Аквапарка Лебяжий и ГСОК Логойск. \n🔹Развлекательный контент предоставляет компания AET/Технологии развлечений \n \nВас ждет встреча с самыми оригинальными Дедами Морозами и Снегурочками, каких только можно вообразить. И, конечно же, МОРЕ ПОЗИТИВА, которым мы будем делиться с вами! \n\nВо время концерта мы проведем добровольный сбор денег, кормов и амуниции для животных. Все средства будут направлены на помощь бездомным животным. Отчет будет размещен в группе ЗврыныExtreme\n\nПриходите и приводите друзей! ✌😉","[ ""концерт"", ""животные"" ]"
" 🆕🚀Помните, мы обещали вам интересные конкурсы и бонусы в связи с открытием нового клуба ""Мега...","🆕🚀Помните, мы обещали вам интересные конкурсы и бонусы в связи с открытием нового клуба ""Мега Фитнес""? Так вот же они! Читайте внимательно ниже⬇\n\n🔊23 декабря 2017 с 13:00 до 16:00 состоится День открытых дверей в новом фитнес-клубе ""Мега Фитнес"" по адресу ул.Мележа 5/2! Мы приглашаем всех желающих принять участие в интересных спортивных конкурсах, которые мы вам приготовили🎉💫💪\n\nВы сможете хорошо провести время, поучаствовать в гонке за главные призы, а также пройти дегустацию здорового питания от сети магазинов натуральных товаров ""Vegans.by"", а также спортивного питания от ""VPLab""🍫\n\n☝Вход совершенно свободный для всех!\n\n✔Итак, вы сможете выиграть следующие призы:\n\n1⃣🎈👻 Безлимитные абонементы на 6, 3, 1 месяцев (суперпризы🔥)😱\n2⃣ Безлимитные абонементы на месяц (за хорошие результаты)🎊\n3⃣ Красивые и удобные шейкеры ""Mega Fitness"" (которые будут с вами на каждой тренировке😉)\n4⃣ Протеиновые батончики (по крайней мере, голодными точно не уйдете😄)\n\nДля того чтобы выиграть главные призы, нужно будет выбрать понравившийся вид конкурсов и пройти несколько несложных этапов!\n\nКураторы:\n\n✔ Кретов Борис\n\nФункциональная часть:\n🔸отжимания\n🔸""прокачка"" мышц пресса\n🔸прыжки\n🔸выпады\n\n✔ Антон Дзядевич\n\nСиловая часть:\n🔸жим штанги (для мужчин), жим платформы ногами (для женщин)\n🔸подъем штанги на бицепс (для мужчин), подтягивания с резинкой (для женщин).\n\n✔ Олег и Вероника Мороз\n\nПарные тренировки:\n🔸упражнение ""стульчик"" \n🔸прыжки через канат \n🔸подъемы корпуса с фиксацией ног к друг другу \n🔸планка\n\n✔ Станислав Касперович\n\n🔶Упражнения на координацию\n\n✔ Андрей Поздняков\n\nФункциональная часть:\n🔸жим гирей \n🔸прыжки на тамбу\n\n🔶ФИНАЛ\n🔸бег на дорожке\n🔸упражнение с медболом\n🔸берпи\n\nС подробностями конкурсов, спецификой выполнения упражнений и условиями кураторы познакомят участников на месте😊\n\n🎉Желаем вам отлично провести время, выиграть СУПЕРпризы, хорошенько потренироваться и узнать больше о спортивном и здоровом питании! Поздравляем Вас с Наступающими новогодними праздниками и ждем в гости!🎈🎊🎉","[ ""фитнес"", ""праздник"", ""конкурс"" ]"
" ПРАЗДНИЧНАЯ ПЯТНИЦА. ВХОД СВОБОДНЫЙ \n22 ДЕКАБРЯ. НАЧАЛО В 21.00 \nВыступает кавер-бенд ШЕРЛОК ХОЛМС \nШОУ-ПРОГРАММА ОТ...","ПРАЗДНИЧНАЯ ПЯТНИЦА. ВХОД СВОБОДНЫЙ \n22 ДЕКАБРЯ. НАЧАЛО В 21.00 \nВыступает кавер-бенд ШЕРЛОК ХОЛМС \nШОУ-ПРОГРАММА ОТ ДЕДА МОРОЗА И СНЕГУРОЧКИ \nDJ X.O танцевальная программа до утра. \n \nВход свободный. Обязательных депозитов на столы нет. \nПросто приглашаем! Заказ столиков: +375 29 380 00 10 (мест мало, бронируйте уже сейчас) \n \nLoft Cafe г. Минск, ул. П. Бровки, 22","[ ""музыка"", ""вечеринка"" ]"
